timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining
1783593723.0695736,7.4300885,63.988422,-2.525043,0.019363815,0.108155645,0.0028105064,10,0.5000267028808594
1783593723.1694713,7.428069,64.00415,-2.5243368,0.01823865,0.09253238,0.0027135697,10,0.5000267028808594
1783593723.2694302,7.4251533,64.019684,-2.5233827,0.017159829,0.07747409,0.0019570983,10,0.5000267028808594
1783593723.369435,7.422774,64.032486,-2.5227928,0.017143222,0.06528484,0.0011239718,10,0.5000267028808594
1783593723.46945,7.4205256,64.04418,-2.5227237,0.01819807,0.052847087,0.00022208784,10,0.5000267028808594
1783593723.569737,7.4189444,64.05304,-2.5230894,0.020042593,0.042309344,-0.00032077683,10,0.5000267028808594
1783593723.66956,7.4175525,64.06107,-2.523615,0.022892583,0.031972207,-0.0004451886,10,0.5000267028808594
1783593723.7696006,7.41696,64.06726,-2.524095,0.025764354,0.023636881,-0.00037277688,10,0.5000267028808594
1783593723.8692865,7.416894,64.0721,-2.5243359,0.029260928,0.015353185,9.9688754e-05,10,0.5000267028808594
1783593723.9694839,7.416805,64.074745,-2.5244083,0.031862162,0.008282202,0.00032786164,10,0.5000267028808594
1783593724.0693889,7.416524,64.07658,-2.5242648,0.033618737,0.0020287812,0.00010539069,10,0.5000267028808594
1783593724.1694427,7.415966,64.07764,-2.5239887,0.034673393,-0.0021380004,0.00026223974,10,0.5000267028808594
1783593724.26928,7.4152083,64.0788,-2.5236955,0.03520087,-0.0046287896,0.0001953912,10,0.5000267028808594
1783593724.3693323,7.4148264,64.07975,-2.523849,0.036029097,-0.005648239,-0.00031684389,10,0.5000267028808594
1783593724.4693625,7.4145513,64.08057,-2.524909,0.037016872,-0.0057574455,-0.0007297456,10,0.5000267028808594
1783593724.5693803,7.4140167,64.08119,-2.5267668,0.03758499,-0.0050061205,-0.0005670718,10,0.5000267028808594
1783593724.6694007,7.412908,64.08207,-2.5288382,0.0378066,-0.003349518,0.00051316415,10,0.5000267028808594
1783593724.7693682,7.41126,64.08316,-2.5300174,0.037444107,-0.0014032815,0.0024933845,10,0.5000267028808594
1783593724.8692477,7.4097447,64.084465,-2.530468,0.03747992,0.0011508075,0.004582965,10,0.5000267028808594
1783593724.969269,7.409295,64.085365,-2.5301123,0.038432915,0.0029985534,0.0057730596,10,0.5000267028808594
1783593725.0692182,7.4097667,64.086105,-2.5292993,0.04073229,0.0042661033,0.006255663,10,0.5000267028808594
1783593725.1692996,7.410202,64.08689,-2.5282335,0.04276867,0.005497564,0.0060611446,10,0.5000267028808594
1783593725.269242,7.410506,64.08777,-2.5265837,0.04450154,0.0072024115,0.0054086065,10,0.5000267028808594
1783593725.3693988,7.410881,64.08898,-2.5248432,0.04592624,0.00893737,0.0041100876,10,0.5000267028808594
1783593725.4693887,7.4113045,64.09083,-2.5231423,0.047363885,0.011124484,0.0025179412,10,0.5000267028808594
1783593725.5693295,7.4118805,64.09263,-2.5214505,0.048351746,0.012920567,0.0010195469,10,0.5000267028808594
1783593725.6693575,7.4124446,64.09448,-2.519649,0.049311336,0.014638711,-0.00088307884,10,0.5000267028808594
1783593725.7695045,7.4135585,64.095795,-2.5184174,0.050328225,0.01549652,-0.0026722262,10,0.5000267028808594
1783593725.8693461,7.4148536,64.09685,-2.5173225,0.05116104,0.016108422,-0.0044425637,10,0.5000267028808594
1783593725.9693153,7.416218,64.097534,-2.5167594,0.05202192,0.016125169,-0.0056944704,10,0.5000267028808594
1783593726.0693219,7.4179745,64.097404,-2.516726,0.05279321,0.015230681,-0.0065600765,10,0.5000267028808594
1783593726.169394,7.419992,64.096794,-2.5173264,0.053414017,0.014034014,-0.0070290603,10,0.5000267028808594
1783593726.2695682,7.422111,64.096054,-2.5182748,0.053683963,0.013131067,-0.0071044886,10,0.5000267028808594
1783593726.3695512,7.4233484,64.09509,-2.5187955,0.05297281,0.012430112,-0.006293239,10,0.5000267028808594
1783593726.4693732,7.424016,64.0941,-2.519,0.05170712,0.012175579,-0.0055301175,10,0.5000267028808594
1783593726.5692766,7.4245095,64.093376,-2.5188212,0.050842922,0.012332528,-0.0050539235,10,0.5000267028808594
1783593726.6694136,7.4251466,64.09328,-2.5179405,0.05002871,0.013338453,-0.0048261457,10,0.5000267028808594
1783593726.7694516,7.426149,64.093666,-2.5169086,0.049862504,0.014875526,-0.0052796598,10,0.5000267028808594
1783593726.8693118,7.4274535,64.0944,-2.5155292,0.04976426,0.0162321,-0.0063116816,10,0.5000267028808594
1783593726.9692743,7.4289365,64.09498,-2.5144463,0.049983382,0.017184818,-0.0073477225,10,0.5000267028808594
1783593727.0695267,7.4307466,64.095184,-2.5143938,0.05018647,0.016883932,-0.010273435,10,0.5000267028808594
1783593727.1693854,7.4327116,64.09479,-2.515656,0.057013057,0.00835421,-0.017522566,10,0.5000267028808594
1783593727.2694514,7.437387,64.09206,-2.518663,0.087228335,-0.025246672,-0.033136047,10,0.5000267028808594
1783593727.369313,7.4469376,64.08457,-2.52315,0.14828897,-0.0895964,-0.051991202,10,0.5000267028808594
1783593727.46931,7.467202,64.06629,-2.5291986,0.2553489,-0.20317163,-0.066363364,10,0.5000267028808594
1783593727.5690625,7.498813,64.03544,-2.535308,0.38370427,-0.35224456,-0.07322075,10,0.5000267028808594
1783593727.6695354,7.5503283,63.98086,-2.5423856,0.54106694,-0.5633603,-0.07732307,10,0.5000267028808594
1783593727.769416,7.6151576,63.906002,-2.5490103,0.69129497,-0.8025358,-0.07844096,10,0.5000267028808594
1783593727.8694236,7.7038083,63.793888,-2.5554605,0.8487516,-1.1026032,-0.06684727,10,0.5000267028808594
1783593727.9692914,7.800698,63.658333,-2.5599446,0.9849989,-1.4057851,-0.04718829,10,0.5000267028808594
1783593728.0693903,7.9207306,63.474483,-2.5626698,1.1229373,-1.7498127,-0.026051886,10,0.5000267028808594
1783593728.1693566,8.044759,63.270657,-2.563147,1.2424817,-2.0719078,-0.009843075,10,0.5000267028808594
1783593728.2693741,8.19231,63.013134,-2.5619173,1.364797,-2.418006,0.0020785148,10,0.5000267028808594
1783593728.3695905,8.339367,62.743187,-2.5596318,1.472002,-2.7302828,0.007864306,10,0.5000267028808594
1783593728.4692647,8.509047,62.418056,-2.5568218,1.5832682,-3.0573266,0.009352876,10,0.5000267028808594
1783593728.5692544,8.674985,62.089394,-2.554461,1.6831961,-3.34675,0.011363832,10,0.5000267028808594
1783593728.669303,8.864626,61.705513,-2.5517406,1.7908925,-3.6398783,0.02120426,10,0.5000267028808594
1783593728.7694237,9.049551,61.3282,-2.5492983,1.8946847,-3.884252,0.029663678,10,0.5000267028808594
1783593728.869501,9.261628,60.898113,-2.5472026,2.0148993,-4.1112027,0.034692913,10,0.5000267028808594
1783593728.9696329,9.469626,60.48672,-2.5458126,2.135036,-4.279352,0.036977567,10,0.5000267028808594
1783593729.0697253,9.709854,60.031063,-2.5441828,2.2723362,-4.4124794,0.044961613,10,0.5000267028808594
1783593729.1692898,9.945053,59.605846,-2.5416994,2.3936646,-4.490842,0.052704282,10,0.5000267028808594
1783593729.2694118,10.21237,59.144882,-2.537971,2.5044007,-4.526394,0.055300474,10,0.5000267028808594
1783593729.369608,10.467167,58.723454,-2.5345612,2.5773585,-4.5125246,0.051741965,10,0.5000267028808594
1783593729.4695082,10.746977,58.2756,-2.5314956,2.6240141,-4.4542933,0.04805223,10,0.5000267028808594
1783593729.5695791,11.005645,57.873543,-2.5293145,2.6448874,-4.376849,0.045046758,10,0.5000267028808594
1783593729.669391,11.283901,57.450817,-2.5281806,2.6523423,-4.2855663,0.041623794,10,0.5000267028808594
1783593729.7693653,11.538248,57.071587,-2.5280156,2.649795,-4.206819,0.037758302,10,0.5000267028808594
1783593729.869531,11.810689,56.670094,-2.5283604,2.6393096,-4.134655,0.033608664,10,0.5000267028808594
1783593729.9694383,12.059268,56.30484,-2.528882,2.6244364,-4.0839553,0.03018181,10,0.5000267028808594
1783593730.0695622,12.324593,55.91311,-2.5295267,2.6031523,-4.045781,0.02698781,10,0.5000267028808594
1783593730.169312,12.5659485,55.55256,-2.5302596,2.5800693,-4.0254946,0.02440052,10,0.5000267028808594
1783593730.269331,12.82374,55.160606,-2.530881,2.5536861,-4.018993,0.022716118,10,0.5000267028808594
1783593730.369288,13.058441,54.7954,-2.53092,2.5292041,-4.0259724,0.021891072,10,0.5000267028808594
1783593730.4692883,13.309688,54.394753,-2.5298233,2.5040889,-4.0453258,0.0218376,10,0.5000267028808594
1783593730.5693173,13.538565,54.01946,-2.5274882,2.4826431,-4.0712857,0.021618612,10,0.5000267028808594
1783593730.669524,13.784339,53.6065,-2.5240889,2.4624314,-4.1055417,0.020349389,10,0.5000267028808594
1783593730.7692857,14.010381,53.219437,-2.520812,2.44829,-4.1394057,0.018167472,10,0.5000267028808594
1783593730.8693218,14.255049,52.79443,-2.517315,2.4382062,-4.175346,0.015411095,10,0.5000267028808594
1783593730.9693227,14.481896,52.39714,-2.5147967,2.4348407,-4.2061744,0.0125349555,10,0.5000267028808594
1783593731.0692167,14.728664,51.962345,-2.513278,2.4363492,-4.235148,0.009489966,10,0.5000267028808594
1783593731.1691866,14.957604,51.557518,-2.5125675,2.4414427,-4.257263,0.007193462,10,0.5000267028808594
1783593731.2692769,15.207003,51.115322,-2.512185,2.449919,-4.276402,0.005579846,10,0.5000267028808594
1783593731.3692687,15.438617,50.704983,-2.512301,2.4601598,-4.2889466,0.0046732966,10,0.5000267028808594
1783593731.469382,15.69167,50.25884,-2.5127058,2.4732747,-4.2969933,0.0043016486,10,0.5000267028808594
1783593731.5693564,15.926703,49.845943,-2.5126963,2.4863982,-4.3003116,0.0042412207,10,0.5000267028808594
1783593731.6693594,16.182207,49.397915,-2.5119853,2.5007153,-4.2998915,0.0045139743,10,0.5000267028808594
1783593731.7693634,16.419546,48.984745,-2.5110564,2.514411,-4.2954535,0.003884628,10,0.5000267028808594
1783593731.8693802,16.678244,48.53793,-2.5100393,2.5296075,-4.2874217,0.0029007744,10,0.5000267028808594
1783593731.9693866,16.918592,48.126667,-2.5096993,2.5433295,-4.277247,0.0016641695,10,0.5000267028808594
1783593732.0692625,17.18039,47.683483,-2.5097828,2.5579007,-4.263395,0.00014472532,10,0.5000267028808594
1783593732.169341,17.423037,47.2765,-2.5096054,2.5706346,-4.2494473,-0.00040925673,10,0.5000267028808594
1783593732.2692928,17.687126,46.837006,-2.5085402,2.5834844,-4.2348676,-0.000398313,10,0.5000267028808594
1783593732.3693614,17.931871,46.432213,-2.5069342,2.5947082,-4.2232466,-0.0011678926,10,0.5000267028808594
1783593732.4695072,18.197617,45.99412,-2.5053978,2.6049018,-4.2133436,-0.003228633,10,0.5000267028808594
1783593732.5693538,18.44367,45.589657,-2.5043578,2.6127715,-4.207129,-0.004884445,10,0.5000267028808594
1783593732.6696186,18.711086,45.15119,-2.5038295,2.6195068,-4.203276,-0.0068226545,10,0.5000267028808594
1783593732.7692955,18.958532,44.74516,-2.5034747,2.6237757,-4.203797,-0.0075883726,10,0.5000267028808594
1783593732.869515,19.227512,44.303318,-2.502418,2.6268005,-4.207943,-0.008147816,10,0.5000267028808594
1783593732.969423,19.47638,43.893784,-2.5013976,2.6280441,-4.213789,-0.008708935,10,0.5000267028808594
1783593733.0693066,19.746437,43.448536,-2.5006094,2.6284368,-4.2206507,-0.009672415,10,0.5000267028808594
1783593733.1692877,19.995777,43.0367,-2.500206,2.6279607,-4.2264347,-0.010724884,10,0.5000267028808594
1783593733.269355,20.26611,42.59073,-2.5001798,2.626869,-4.2305512,-0.011732226,10,0.5000267028808594
1783593733.3693757,20.51599,42.17921,-2.5005512,2.625867,-4.2326612,-0.0124699585,10,0.5000267028808594
1783593733.4693677,20.787182,41.73354,-2.501091,2.6251557,-4.233802,-0.012640155,10,0.5000267028808594
1783593733.569316,21.038479,41.32196,-2.5020604,2.625338,-4.2347374,-0.012586513,10,0.5000267028808594
1783593733.6692886,21.311907,40.87614,-2.5033731,2.626346,-4.2350135,-0.01190309,10,0.5000267028808594
1783593733.7701805,21.565548,40.464577,-2.504304,2.6276832,-4.235139,-0.010721704,10,0.5000267028808594
1783593733.869323,21.841312,40.017803,-2.5046434,2.6292245,-4.236317,-0.009634841,10,0.5000267028808594
1783593733.9692934,22.096493,39.60494,-2.5039606,2.6302571,-4.2377977,-0.008625864,10,0.5000267028808594
1783593734.06938,22.373047,39.1575,-2.5030947,2.6297395,-4.239618,-0.008543164,10,0.5000267028808594
1783593734.1693766,22.628166,38.74473,-2.5027943,2.628178,-4.240356,-0.009215601,10,0.5000267028808594
1783593734.2695363,22.903692,38.29834,-2.502819,2.624501,-4.2406325,-0.009956713,10,0.5000267028808594
1783593734.3696518,23.157532,37.887085,-2.5031738,2.6196413,-4.2403154,-0.010647392,10,0.5000267028808594
1783593734.4693723,23.43171,37.4431,-2.5039434,2.6134002,-4.2389,-0.01075063,10,0.5000267028808594
1783593734.569488,23.68355,37.03456,-2.50493,2.6064763,-4.2371044,-0.010595906,10,0.5000267028808594
1783593734.6692564,23.955065,36.59255,-2.505865,2.5978186,-4.235387,-0.010293988,10,0.5000267028808594
1783593734.7692695,24.204906,36.184868,-2.506403,2.5900564,-4.2349925,-0.009979719,10,0.5000267028808594
1783593734.8692951,24.473875,35.74289,-2.5068002,2.5812786,-4.2360725,-0.009325215,10,0.5000267028808594
1783593734.9700675,24.720293,35.334316,-2.5075684,2.5727708,-4.238669,-0.0092124725,10,0.5000267028808594
1783593735.069543,24.98544,34.891247,-2.5086465,2.5638676,-4.2422786,-0.008580256,10,0.5000267028808594
1783593735.1694572,25.228947,34.48171,-2.509512,2.5562513,-4.2458997,-0.008161467,10,0.5000267028808594
1783593735.2692888,25.49202,34.037445,-2.5107083,2.5496721,-4.250323,-0.007556425,10,0.5000267028808594
1783593735.3693795,25.734735,33.626976,-2.5118132,2.54558,-4.2544827,-0.006635344,10,0.5000267028808594
1783593735.4692717,25.998068,33.18157,-2.5128908,2.5437305,-4.2589254,-0.0053372844,10,0.5000267028808594
1783593735.569316,26.241346,32.770294,-2.513493,2.543424,-4.262467,-0.004207988,10,0.5000267028808594
1783593735.6693962,26.50566,32.324333,-2.5139513,2.545018,-4.266108,-0.003383749,10,0.5000267028808594
1783593735.769399,26.750616,31.912071,-2.5143933,2.5474336,-4.269717,-0.0025512297,10,0.5000267028808594
1783593735.8692956,27.016546,31.464964,-2.5147548,2.5504646,-4.2732863,-0.0019454932,10,0.5000267028808594
1783593735.9694371,27.262003,31.051777,-2.5152698,2.5528486,-4.276694,-0.0015449605,10,0.5000267028808594
1783593736.0696402,27.527964,30.60391,-2.516181,2.5551944,-4.2800865,-0.0012818739,10,0.5000267028808594
1783593736.1693559,27.7738,30.190247,-2.5173397,2.5572054,-4.282757,-0.0006769543,10,0.5000267028808594
1783593736.2692595,28.040287,29.741571,-2.518972,2.5591073,-4.285833,9.545233e-05,10,0.5000267028808594
1783593736.3692334,28.285828,29.327145,-2.5207086,2.5602522,-4.28791,0.0011975328,10,0.5000267028808594
1783593736.4693966,28.551104,28.877947,-2.5224676,2.5606987,-4.2896433,0.0029228216,10,0.5000267028808594
1783593736.569162,28.734419,28.566668,-2.5235124,2.5605657,-4.2906427,0.004331783,10,0.5000267028808594
1783593736.6692724,28.977928,28.151308,-2.52423,2.560367,-4.2918816,0.0055669793,10,0.5000267028808594
1783593736.7692354,29.240389,27.70136,-2.5245404,2.5591218,-4.293085,0.0072855023,10,0.5000267028808594
1783593736.8693993,29.481813,27.286419,-2.5243616,2.5576882,-4.2929096,0.007983577,10,0.5000267028808594
1783593736.9694679,29.742847,26.837175,-2.5239077,2.5566046,-4.291806,0.008255694,10,0.5000267028808594
1783593737.0693293,29.983637,26.422915,-2.5233603,2.5560944,-4.29011,0.007933601,10,0.5000267028808594
1783593737.1693501,30.244452,25.975582,-2.5224018,2.5564632,-4.287383,0.0075028483,10,0.5000267028808594
1783593737.269242,30.485554,25.564034,-2.5213513,2.5580406,-4.283648,0.0065832576,2,0.5000267028808594
1783593737.36919,30.747631,25.119246,-2.5202813,2.5609443,-4.27986,0.005268608,2,0.5000267028808594
1783593737.4693804,30.990591,24.709566,-2.519022,2.564861,-4.276581,0.0041004214,2,0.5000267028808594
1783593737.570178,31.254946,24.266237,-2.517623,2.5698733,-4.2737064,0.0029113214,2,0.5000267028808594
1783593737.6694021,31.499662,23.857157,-2.516551,2.5745428,-4.2724724,0.001690896,2,0.5000267028808594
1783593737.7693117,31.765562,23.414448,-2.5158873,2.5793395,-4.271803,0.00016887374,2,0.5000267028808594
1783593737.8696458,32.01193,23.006435,-2.515565,2.58352,-4.271339,-0.0010049968,2,0.5000267028808594
1783593737.9693522,32.27908,22.565104,-2.5157032,2.5876791,-4.2708917,-0.0015679081,2,0.5000267028808594
1783593738.0692844,32.52608,22.15822,-2.5150862,2.590834,-4.2710648,-0.0015657591,2,0.5000267028808594
1783593738.16931,32.794193,21.717697,-2.5136218,2.593815,-4.271726,-0.002010882,2,0.5000267028808594
1783593738.2693098,33.04262,21.31114,-2.5122604,2.596425,-4.2736483,-0.0026830456,2,0.5000267028808594
1783593738.3693717,33.31252,20.870361,-2.5108075,2.598703,-4.2760515,-0.0038817108,2,0.5000267028808594
1783593738.4692485,33.561905,20.46272,-2.5100737,2.6000602,-4.279607,-0.00571802,2,0.5000267028808594
1783593738.5692837,33.831295,20.019646,-2.5093546,2.6003053,-4.2849627,-0.007160106,2,0.5000267028808594
1783593738.6694787,34.079193,19.609304,-2.5096374,2.5993254,-4.2903833,-0.008265004,2,0.5000267028808594
1783593738.7694526,34.347313,19.164188,-2.5108256,2.597238,-4.2958446,-0.0087498445,2,0.5000267028808594
1783593738.869296,34.59448,18.752178,-2.5128236,2.5949583,-4.3009934,-0.008332763,2,0.5000267028808594
1783593738.969273,34.861984,18.30491,-2.5156093,2.5920393,-4.3056326,-0.006579026,2,0.5000267028808594
1783593739.06933,35.108658,17.892082,-2.5183492,2.589726,-4.309024,-0.004175782,2,0.5000267028808594
1783593739.1693404,35.375954,17.445324,-2.5208678,2.5871727,-4.3107953,-0.00129812,2,0.5000267028808594
1783593739.26927,35.622463,17.032984,-2.5229564,2.5849533,-4.3117065,0.0010538622,2,0.5000267028808594
1783593739.3692892,35.888966,16.586384,-2.5252156,2.5824933,-4.3121023,0.0036997453,2,0.5000267028808594
1783593739.46935,36.134987,16.17433,-2.5273123,2.5807483,-4.3119664,0.0059929453,2,0.5000267028808594
1783593739.569292,36.401684,15.728268,-2.5296903,2.579326,-4.3115478,0.008209698,2,0.5000267028808594
1783593739.6694584,36.648624,15.317291,-2.5320725,2.578975,-4.31079,0.010324677,2,0.5000267028808594
1783593739.7693336,36.91665,14.8724785,-2.534833,2.579122,-4.309459,0.012729657,2,0.5000267028808594
1783593739.8692906,37.163937,14.462537,-2.5372396,2.5790958,-4.3082304,0.01517371,2,0.5000267028808594
1783593739.9692793,37.431625,14.01881,-2.54006,2.578565,-4.3072457,0.017629027,2,0.5000267028808594
1783593740.0692208,37.678253,13.608858,-2.5422964,2.5776782,-4.3071694,0.020101437,2,0.5000267028808594
1783593740.1692183,37.945072,13.163777,-2.5441403,2.5762877,-4.3086343,0.022944424,2,0.5000267028808594
1783593740.2692492,38.190968,12.751993,-2.5448365,2.5744894,-4.3106346,0.025155293,2,0.5000267028808594
1783593740.3693626,38.456993,12.305685,-2.544869,2.5724308,-4.3129163,0.027318442,2,0.5000267028808594
1783593740.4694946,38.702137,11.893754,-2.5435658,2.5703363,-4.31466,0.028192723,2,0.5000267028808594
1783593740.5695143,38.967243,11.447668,-2.5412512,2.5683062,-4.315781,0.027936155,2,0.5000267028808594
1783593740.6691973,39.21155,11.036327,-2.5387974,2.56658,-4.316306,0.026605973,2,0.5000267028808594
1783593740.7692938,39.475826,10.591438,-2.535699,2.5652158,-4.3159704,0.024677109,2,0.5000267028808594
1783593740.869308,39.720215,10.181449,-2.5327668,2.5647109,-4.3151107,0.021846224,2,0.5000267028808594
1783593740.969232,39.985615,9.737475,-2.5304494,2.5651536,-4.3144493,0.018495081,2,0.5000267028808594
1783593741.0692415,40.23095,9.3274145,-2.5292344,2.5656767,-4.3141785,0.015558103,2,0.5000267028808594
1783593741.1692917,40.49664,8.882742,-2.528132,2.5662127,-4.3148355,0.013408194,2,0.5000267028808594
1783593741.2695322,40.74237,8.472223,-2.526958,2.5667477,-4.315307,0.012023465,2,0.5000267028808594
1783593741.3693078,41.009136,8.027591,-2.5247688,2.5673363,-4.315653,0.010638292,2,0.5000267028808594
1783593742.384734,41.17356,7.7539215,-2.5230927,2.5678396,-4.3160987,0.009711996,2,0.5000267028808594
1783593742.469285,41.420902,7.343154,-2.5205817,2.568951,-4.316913,0.007951348,2,0.5000267028808594
1783593742.5692668,41.668827,6.9324293,-2.5183496,2.5701022,-4.3173933,0.005296086,2,0.5000267028808594
1783593742.6691658,41.9379,6.487722,-2.5165062,2.571173,-4.3175035,0.0024635494,2,0.5000267028808594
1783593742.7692115,42.186817,6.07764,-2.5149436,2.5724964,-4.317293,0.00033428599,2,0.5000267028808594
1783593742.8694649,42.456177,5.6336718,-2.5131974,2.5731237,-4.317328,-0.0015287903,2,0.5000267028808594
1783593742.9714403,42.704075,5.2237782,-2.5118828,2.572442,-4.3179083,-0.0035112675,2,0.5000267028808594
1783593743.0694225,42.97184,4.779717,-2.5112371,2.5706794,-4.3187466,-0.0056259986,2,0.5000267028808594
1783593743.1693656,43.218735,4.3698444,-2.5112176,2.5686998,-4.3198633,-0.006808502,2,0.5000267028808594
1783593743.2691903,43.485813,3.925611,-2.5114584,2.5661206,-4.3209896,-0.007394488,2,0.5000267028808594
1783593743.3692605,43.73197,3.515594,-2.511663,2.5639274,-4.322221,-0.0072705564,2,0.5000267028808594
1783593743.4692283,43.998116,3.0715406,-2.5118146,2.5613964,-4.3232374,-0.0070419605,2,0.5000267028808594
1783593743.5692706,44.242584,2.6618295,-2.5121284,2.5586078,-4.3237314,-0.0070168935,2,0.5000267028808594
1783593743.6692994,44.50611,2.2180743,-2.5127616,2.5547616,-4.3238354,-0.0071429634,2,0.5000267028808594
1783593743.7692418,44.748905,1.8083327,-2.5136628,2.5516572,-4.324093,-0.0071533653,2,0.5000267028808594
1783593743.869295,45.01185,1.3644673,-2.5148802,2.5490742,-4.3241873,-0.006363908,2,0.5000267028808594
1783593743.9692822,45.25445,0.95419604,-2.5159564,2.5477028,-4.324431,-0.005164821,2,0.5000267028808594
1783593744.0693593,45.51747,0.5086577,-2.5169368,2.5470443,-4.3255353,-0.0037939518,2,0.5000267028808594
1783593744.169362,45.760456,0.09642199,-2.5177164,2.5472157,-4.3270273,-0.0024916239,2,0.5000267028808594
1783593744.2692478,46.024437,-0.350761,-2.518364,2.5485,-4.3284755,-0.0012213149,2,0.5000267028808594
1783593744.369452,46.268845,-0.7640585,-2.5186095,2.5501394,-4.3294544,0.0010018032,2,0.5000267028808594
1783593744.469399,46.53451,-1.2119087,-2.518714,2.54724,-4.3228264,0.0035421778,2,0.5000267028808594
1783593744.5692716,46.779766,-1.6244783,-2.5187955,2.533575,-4.2968197,0.0016828391,2,0.5000267028808594
1783593744.6692612,47.04342,-2.0668585,-2.5189676,2.5027106,-4.233624,-0.0036337029,2,0.5000267028808594
1783593744.7692814,47.28314,-2.466557,-2.5190215,2.458694,-4.1382904,-0.0055666137,2,0.5000267028808594
1783593744.869247,47.536537,-2.8853498,-2.519126,2.395577,-4.0027733,-0.0037337444,2,0.5000267028808594
1783593744.9692452,47.762817,-3.2564054,-2.5193458,2.3240824,-3.858823,-0.0007338715,2,0.5000267028808594
1783593745.0692704,47.99729,-3.639493,-2.5193229,2.234414,-3.691007,0.0033908086,2,0.5000267028808594
1783593745.16926,48.202988,-3.975612,-2.5189314,2.1431844,-3.5316575,0.0066555953,2,0.5000267028808594
1783593745.2692595,48.413208,-4.3214254,-2.517787,2.0387008,-3.359612,0.009101524,2,0.5000267028808594
1783593745.3693333,48.595165,-4.625087,-2.5164766,1.9395617,-3.2045207,0.010063856,2,0.5000267028808594
1783593745.469389,48.780155,-4.937872,-2.5152192,1.8325148,-3.0420237,0.009598751,2,0.5000267028808594
1783593745.569344,48.939816,-5.2128234,-2.515007,1.7354258,-2.898718,0.0085267015,2,0.5000267028808594
1783593745.6692946,49.101597,-5.4971504,-2.515491,1.6331592,-2.7514546,0.0072182356,2,0.5000267028808594
1783593745.7694523,49.24174,-5.7477303,-2.516181,1.5431579,-2.6223495,0.0066114822,2,0.5000267028808594
1783593745.8694448,49.38433,-6.0075426,-2.51686,1.4506254,-2.4903088,0.006353422,2,0.5000267028808594
1783593745.969425,49.508335,-6.2374287,-2.5171084,1.3697852,-2.375264,0.006106641,2,0.5000267028808594
1783593746.0691507,49.63448,-6.475778,-2.5171247,1.2857007,-2.256752,0.005551524,2,0.5000267028808594
1783593746.1692274,49.743904,-6.686434,-2.516162,1.2122626,-2.1526828,0.005747427,2,0.5000267028808594
1783593746.269216,49.855286,-6.9045644,-2.5146165,1.1386402,-2.0446584,0.0052984753,2,0.5000267028808594
