timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining
1783578388.253137,0.04333075,0.008799167,-30.686249,-0.022562606,-0.022550184,1.5104252,10,0.5000267028808594
1783578388.3531694,0.043583833,0.009530271,-30.542599,-0.024447544,-0.023077523,1.5101898,10,0.5000267028808594
1783578388.4531655,0.043209113,0.009774741,-30.38689,-0.026795251,-0.024217213,1.5104623,10,0.5000267028808594
1783578388.5532758,0.04283011,0.009299209,-30.243513,-0.02823365,-0.025398161,1.5103238,10,0.5000267028808594
1783578388.6534665,0.043252476,0.00825707,-30.088419,-0.028954396,-0.026700228,1.5110183,10,0.5000267028808594
1783578388.7531877,0.044335973,0.007385872,-29.945173,-0.028547948,-0.02724874,1.5114337,10,0.5000267028808594
1783578388.8531563,0.04680206,0.006846662,-29.789394,-0.027368132,-0.027226916,1.5122391,10,0.5000267028808594
1783578388.9537342,0.050009873,0.006275288,-29.64496,-0.025733719,-0.026943844,1.5124878,10,0.5000267028808594
1783578389.0531332,0.05364714,0.0059536234,-29.488457,-0.024137972,-0.026077792,1.5127891,10,0.5000267028808594
1783578389.1531491,0.056860056,0.0060311696,-29.343676,-0.02381814,-0.025287071,1.5124326,10,0.5000267028808594
1783578389.2530963,0.05990237,0.006213347,-29.1858,-0.024392644,-0.02421485,1.5121385,10,0.5000267028808594
1783578389.3531628,0.062177368,0.006223642,-29.039719,-0.026193488,-0.023586301,1.5107821,10,0.5000267028808594
1783578389.4531457,0.06412764,0.005883077,-28.881136,-0.028639568,-0.02294871,1.5091077,10,0.5000267028808594
1783578389.5531604,0.06563721,0.0049745077,-28.734596,-0.031027455,-0.022984032,1.5067731,10,0.5000267028808594
1783578389.65316,0.06657224,0.0034378935,-28.575632,-0.033978067,-0.023291659,1.5044265,10,0.5000267028808594
1783578389.753292,0.066541344,0.0015817115,-28.429005,-0.03720327,-0.023495626,1.5016483,10,0.5000267028808594
1783578389.8530982,0.06580246,-0.00074862904,-28.270678,-0.040272225,-0.023756161,1.4988146,10,0.5000267028808594
1783578389.953086,0.06437689,-0.003247527,-28.124928,-0.043495137,-0.02385805,1.496202,10,0.5000267028808594
1783578390.053204,0.061777532,-0.0061565684,-27.967196,-0.046966013,-0.023545936,1.4939508,10,0.5000267028808594
1783578390.1532102,0.058659025,-0.008955967,-27.822187,-0.04971767,-0.02309473,1.4919946,10,0.5000267028808594
1783578390.2531705,0.054303095,-0.011987863,-27.66555,-0.05296512,-0.022328649,1.4904034,10,0.5000267028808594
1783578390.3532398,0.049508058,-0.01461577,-27.521353,-0.055262964,-0.021118483,1.4889864,10,0.5000267028808594
1783578390.4539726,0.044699695,-0.01773505,-27.365416,-0.05641346,-0.020049414,1.4884062,10,0.5000267028808594
1783578390.553263,0.040530585,-0.020500433,-27.22204,-0.05636472,-0.018748654,1.4882808,10,0.5000267028808594
1783578390.6531792,0.03642603,-0.023716506,-27.06727,-0.05521389,-0.017293403,1.4888408,10,0.5000267028808594
1783578390.7532012,0.033001382,-0.027247392,-26.92445,-0.05329454,-0.01604119,1.4892169,10,0.5000267028808594
1783578390.8532176,0.029814493,-0.0312752,-26.769672,-0.050703295,-0.014921572,1.490451,10,0.5000267028808594
1783578390.9531357,0.027569328,-0.03483242,-26.626444,-0.047790527,-0.013232625,1.4914715,10,0.5000267028808594
1783578391.05314,0.025853615,-0.038196035,-26.47088,-0.044011492,-0.01091281,1.4928247,10,0.5000267028808594
1783578391.1531444,0.024736082,-0.040633142,-26.3271,-0.0406217,-0.008163335,1.4933727,10,0.5000267028808594
1783578391.2531645,0.024839567,-0.04254406,-26.171642,-0.03608507,-0.0044552526,1.493759,10,0.5000267028808594
1783578391.3531313,0.025383534,-0.04354244,-26.028318,-0.0326617,-0.00055198994,1.4940113,10,0.5000267028808594
1783578391.4531474,0.0263288,-0.043544915,-25.873722,-0.02912306,0.004245541,1.4944494,10,0.5000267028808594
1783578391.5530884,0.027575001,-0.04263511,-25.730906,-0.026248926,0.008669093,1.4957961,10,0.5000267028808594
1783578391.6531563,0.028985962,-0.04125395,-25.575573,-0.023974832,0.012523982,1.4974483,10,0.5000267028808594
1783578391.7530968,0.030078078,-0.03965522,-25.431503,-0.02276964,0.015770435,1.4981765,10,0.5000267028808594
1783578391.8531454,0.030581936,-0.037512086,-25.275112,-0.022769492,0.01844015,1.4994485,10,0.5000267028808594
1783578391.95309,0.0300316,-0.03488064,-25.130877,-0.023821441,0.020616615,1.4993112,10,0.5000267028808594
1783578392.0536547,0.028455239,-0.03156753,-24.97449,-0.025659798,0.02258063,1.4994842,10,0.5000267028808594
1783578392.1531699,0.026268937,-0.028807664,-24.830257,-0.027588032,0.023102846,1.4987419,10,0.5000267028808594
1783578392.2531075,0.023298912,-0.02617221,-24.674551,-0.029487213,0.02283725,1.4985518,10,0.5000267028808594
1783578392.3531687,0.020087339,-0.023871157,-24.531254,-0.03126892,0.021888051,1.4983166,10,0.5000267028808594
1783578392.4533582,0.016373033,-0.021288747,-24.376078,-0.03219376,0.020910267,1.4988046,10,0.5000267028808594
1783578392.5530891,0.013124039,-0.018960375,-24.232899,-0.032255612,0.019607956,1.4990464,10,0.5000267028808594
1783578392.6533458,0.010372007,-0.016869875,-24.077927,-0.030890608,0.017951047,1.4998097,10,0.5000267028808594
1783578392.7531044,0.00845345,-0.015069575,-23.935146,-0.029011201,0.01641165,1.5003934,10,0.5000267028808594
1783578392.8531117,0.007246098,-0.013136672,-23.780462,-0.025843304,0.014724666,1.5020759,10,0.5000267028808594
1783578392.9531076,0.0066666254,-0.011468951,-23.63743,-0.023065738,0.013094691,1.502971,10,0.5000267028808594
1783578393.0530624,0.0066130077,-0.009808792,-23.48233,-0.020338245,0.011257234,1.5042326,10,0.5000267028808594
1783578393.1530554,0.007452946,-0.008164349,-23.338762,-0.017716317,0.0094212005,1.5052891,10,0.5000267028808594
1783578393.2531135,0.009131866,-0.0064112623,-23.182947,-0.014834816,0.007322813,1.5059491,10,0.5000267028808594
1783578393.3531308,0.011563224,-0.0045914534,-23.03912,-0.012302661,0.005636568,1.5063068,10,0.5000267028808594
1783578393.4531,0.014502463,-0.0030062243,-22.88318,-0.010233798,0.0038291144,1.506955,10,0.5000267028808594
1783578393.5530953,0.017194374,-0.0018469343,-22.738827,-0.008992556,0.0022318636,1.507083,10,0.5000267028808594
1783578393.6531334,0.020428274,-0.0006631009,-22.582455,-0.008486328,0.0005617913,1.5071077,10,0.5000267028808594
1783578393.753097,0.022969017,0.0006129501,-22.438229,-0.008873825,-0.0006307853,1.5068417,10,0.5000267028808594
1783578393.8530796,0.024841044,0.0018310986,-22.2818,-0.010779371,-0.0019988846,1.5069463,10,0.5000267028808594
1783578393.9531193,0.02559332,0.0024338947,-22.137112,-0.0134501,-0.0036421772,1.5063506,10,0.5000267028808594
1783578394.0530605,0.025399162,0.0027220615,-21.980087,-0.017083837,-0.0056821518,1.5059719,10,0.5000267028808594
1783578394.1531215,0.024385093,0.0028573994,-21.834995,-0.020532178,-0.0073950836,1.5051239,10,0.5000267028808594
1783578394.253111,0.023278043,0.0028942793,-21.677942,-0.02366055,-0.008962623,1.504128,10,0.5000267028808594
1783578394.3535688,0.022450477,0.0031180663,-21.533072,-0.02532782,-0.009965204,1.5031298,10,0.5000267028808594
1783578394.453096,0.02108981,0.0032094913,-21.376265,-0.026545022,-0.01079217,1.5020567,10,0.5000267028808594
1783578394.5531628,0.01933468,0.0025843533,-21.232105,-0.027283948,-0.011847534,1.5006906,10,0.5000267028808594
1783578394.6532333,0.016906315,0.0017495429,-21.076347,-0.02810028,-0.01290305,1.5002637,10,0.5000267028808594
1783578394.7534702,0.01427395,0.001081589,-20.932894,-0.028642006,-0.013256361,1.4999157,10,0.5000267028808594
1783578394.8532493,0.011172925,0.00039402983,-20.77769,-0.029143278,-0.013216197,1.4998497,10,0.5000267028808594
