timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining,gps_lat_variance,gps_lon_variance,gps_window_filled
1783662439.8312552,-0.038329095,-0.047023226,-31.575645,0.013501219,-0.039199665,1.5080733,10,0.5000267028808594,2.390424897635131e-14,4.960872196374622e-14,1
1783662439.931345,-0.03166086,-0.049029328,-31.418753,0.012451954,-0.036179658,1.5061637,10,0.5000267028808594,2.777033475993881e-14,7.883452552565636e-14,1
1783662440.0313265,-0.025665283,-0.05052344,-31.273788,0.010822005,-0.032842085,1.5053954,10,0.5000267028808594,2.198866518829026e-14,8.271395714320072e-14,1
1783662440.1313145,-0.020497864,-0.05196914,-31.117073,0.007187587,-0.029355193,1.5041634,10,0.5000267028808594,1.272441985709609e-14,5.881439059127082e-14,1
1783662440.231333,-0.01687556,-0.05319709,-30.973028,0.0022998306,-0.026818741,1.5034353,10,0.5000267028808594,9.894588537805946e-15,4.5966998720180765e-14,1
1783662440.3313951,-0.014066272,-0.054855432,-30.817543,-0.0034239541,-0.024211368,1.5026989,10,0.5000267028808594,6.989113858343012e-15,3.732610513053949e-14,1
1783662440.43139,-0.012454684,-0.056482438,-30.674522,-0.009297891,-0.022316633,1.5029757,10,0.5000267028808594,6.741138513804223e-15,1.8190511593599705e-14,1
1783662440.5314107,-0.011052862,-0.05772609,-30.519772,-0.015009961,-0.02013339,1.5034693,10,0.5000267028808594,4.948909985089684e-15,9.0163986713152e-15,1
1783662440.6313078,-0.01055518,-0.058456484,-30.37652,-0.019871391,-0.017859925,1.5047041,10,0.5000267028808594,2.1117887020884393e-14,1.0270830857776746e-14,1
1783662440.7313848,-0.011158395,-0.05930247,-30.220697,-0.024695272,-0.01583607,1.505645,10,0.5000267028808594,2.335185109224012e-14,1.0091571656031494e-14,1
1783662440.8314137,-0.012997612,-0.060625266,-30.076218,-0.029516412,-0.014721484,1.5069058,10,0.5000267028808594,2.776313958429377e-14,6.531505565750227e-15,1
1783662440.9312422,-0.016562993,-0.062751465,-29.919975,-0.034918435,-0.0143512525,1.5065767,10,0.5000267028808594,3.272231048186305e-14,5.336908565664746e-15,1
1783662441.0312688,-0.02061936,-0.06550578,-29.776098,-0.03909686,-0.014330391,1.5063292,10,0.5000267028808594,2.251586329742619e-14,3.237660472167827e-15,1
1783662441.1313202,-0.024697602,-0.06889193,-29.620287,-0.041944087,-0.014867208,1.505831,10,0.5000267028808594,8.757456154297513e-15,4.9845397645473946e-15,1
1783662441.2312427,-0.02864914,-0.07225458,-29.476511,-0.043292165,-0.015214244,1.5061612,10,0.5000267028808594,7.283830170985126e-15,7.897632745217802e-15,1
1783662441.3313782,-0.0333203,-0.07629704,-29.320847,-0.04396128,-0.015302781,1.5065931,10,0.5000267028808594,9.48551136062988e-15,1.9597930606715677e-14,1
1783662441.4313579,-0.0377176,-0.08046381,-29.177166,-0.043785226,-0.015114674,1.5067345,10,0.5000267028808594,1.2485297439009849e-14,2.5462554400932197e-14,1
1783662441.5312252,-0.042763792,-0.08504835,-29.021725,-0.042981703,-0.014019399,1.5067521,10,0.5000267028808594,1.3072267707163171e-14,4.8604756354727776e-14,1
1783662441.6312206,-0.047457498,-0.08906329,-28.87847,-0.0415622,-0.012209282,1.5073572,10,0.5000267028808594,1.2741824526606831e-14,6.892556887808357e-14,1
1783662441.7313044,-0.052881412,-0.0932386,-28.723389,-0.04010484,-0.009560435,1.5076305,10,0.5000267028808594,9.684340291612712e-15,7.036506206897431e-14,1
1783662441.8313835,-0.057856683,-0.096793786,-28.580076,-0.038309254,-0.0063774143,1.5087966,10,0.5000267028808594,4.0981616920375536e-15,3.555969969150544e-14,1
1783662441.9312048,-0.063159876,-0.10004346,-28.424667,-0.036007054,-0.0028586374,1.5091643,10,0.5000267028808594,4.224684786281263e-15,1.9687338506254385e-14,1
1783662442.031871,-0.06795367,-0.10255769,-28.281021,-0.03379137,0.00095039204,1.5098441,10,0.5000267028808594,3.995294097995576e-15,1.157853827386849e-14,1
1783662442.1312025,-0.07246611,-0.104384094,-28.125526,-0.030682988,0.0052803424,1.5103596,10,0.5000267028808594,5.174244785172526e-15,3.841355387834599e-15,1
1783662442.231344,-0.07583148,-0.1051266,-27.982153,-0.027036665,0.00980177,1.5108676,10,0.5000267028808594,4.546720884128555e-15,4.767014589036696e-15,1
1783662442.3314698,-0.078710616,-0.105241865,-27.82714,-0.022680415,0.014355967,1.5111951,10,0.5000267028808594,4.4998052782122575e-15,4.757261015153337e-15,1
1783662442.4313183,-0.08023609,-0.10475316,-27.68408,-0.017887626,0.018299019,1.5121723,10,0.5000267028808594,4.377486774091153e-15,4.23923722107822e-15,1
1783662442.5313797,-0.080881014,-0.10331159,-27.528536,-0.0125682745,0.022376705,1.5130448,10,0.5000267028808594,4.651397132388664e-15,2.8551338001822604e-15,1
1783662442.6313226,-0.08094582,-0.1012976,-27.384615,-0.007938718,0.026046723,1.5140227,10,0.5000267028808594,8.280653909548804e-15,5.165781769503853e-15,1
1783662442.7322714,-0.080888554,-0.09883064,-27.22814,-0.0039507123,0.029126909,1.5147588,10,0.5000267028808594,9.013116440597616e-15,5.593147353146339e-15,1
1783662442.8313708,-0.080680855,-0.097054444,-27.076843,-0.0008350583,0.030378412,1.5155348,10,0.5000267028808594,1.0065441811370936e-14,7.343210847034405e-15,1
1783662442.931333,-0.080498755,-0.09553447,-26.919415,0.0015301913,0.030373361,1.5110359,10,0.5000267028808594,9.913302561602611e-15,5.512765273371365e-15,1
1783662443.0313232,-0.08044774,-0.094244175,-26.774927,0.0029161854,0.029803328,1.5081438,10,0.5000267028808594,1.1816764564209388e-14,5.2851931262479815e-15,1
1783662443.1313076,-0.08071972,-0.093010396,-26.618816,0.003864156,0.028983103,1.5061967,10,0.5000267028808594,9.87020435381973e-15,4.925539054592569e-15,1
1783662443.2313817,-0.08142713,-0.09210402,-26.474833,0.004096096,0.028172256,1.505701,10,0.5000267028808594,4.935366125082874e-15,5.433623261896368e-15,1
1783662443.3312685,-0.082393184,-0.09174164,-26.31899,0.0040935054,0.026930997,1.5049286,10,0.5000267028808594,3.853614708071105e-15,4.878223567373606e-15,1
1783662443.4311976,-0.08369924,-0.09170563,-26.175108,0.0035427457,0.025486276,1.5054537,10,0.5000267028808594,3.584439091431613e-15,4.282175149069936e-15,1
1783662443.5313525,-0.08517377,-0.091797054,-26.01862,0.003336866,0.024036484,1.5050682,10,0.5000267028808594,3.8132036061986645e-15,4.278489882081752e-15,1
1783662443.631367,-0.086342625,-0.09217258,-25.873398,0.0037148525,0.022693193,1.5052325,10,0.5000267028808594,2.5541383832970114e-15,2.2154111488523494e-15,1
1783662444.9586117,-0.08730875,-0.09252829,-25.74042,0.0038563441,0.021548606,1.5042076,10,0.5000267028808594,2.868346159749452e-15,2.2769600845686617e-15,1
1783662445.0312738,-0.08778681,-0.09265897,-25.619604,0.0046143713,0.021127194,1.5032886,10,0.5000267028808594,5.890990090524262e-15,6.558542548757759e-15,1
1783662445.1313305,-0.08706332,-0.09206805,-25.462505,0.006387005,0.021837987,1.5024397,10,0.5000267028808594,2.092326909329001e-14,7.050164044820113e-15,1
1783662445.2313545,-0.08507668,-0.09124146,-25.317451,0.008769511,0.022309236,1.5014453,10,0.5000267028808594,2.3818243012449037e-14,7.510091348933377e-15,1
1783662445.3312325,-0.08235445,-0.0905393,-25.160196,0.0115317805,0.022730593,1.5004529,10,0.5000267028808594,2.9561156630586355e-14,9.709620039655534e-15,1
